"ID", "Name", "P-pivot,R-repeat", "Colors", "Threadcount"
419, "MacDonald Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B16R2B4R6B24R2K24G24R6G4R2G16"
1997, "MacDonald Dress Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B24R6B4R2B16R2B4R6B24R2K24G24R6G4R2G16R2G4R6G24K24W4K8W32K2R8K2W32K8W4K24R2"
1998, "MacDonald Dress Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B36R14B4R4B14R4B4R14B36R4K36W16B14W80B4R16B4W80B14W16R4K36G36R14G4R4G12R4G4R14G36K36R4"
2001, "MacDonald Dress Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;", "B8R2B2R2B2R2B2R2K8R2K8G8R2G2R2G2R2G2R2G8K8W4R2W14LB6W46LB6W14R2W4K8"
618, "MacDonald Lord of the Isles Portrait Tartan", P, "B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "B24W2B4W4B4W2B24W2B4W4G4W2G48"
4199, "MacDonald MINI Design Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B8R2B2R3B12R2K12G12R3G2R2G8"
3211, "MacDonald of Ardnamurchan Clan Tartan", P, "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW;", "Y4K2R24K16R8K16R8"
1668, "MacDonald of Boisdale Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;LG=289C18LIGHT GREEN;R=C80000RED;W=E0E0E0WHITE;", "R32W2B12W2R8LG2G12LG2R8LG2G32LG2R48W2B64W2R12W2B12W2R32"
427, "MacDonald of Clanranald Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B12R4B4R6B24R4K22W4G22R6G4R4G12"
36, "MacDonald of Dunyveg Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;", "B20P4B6R8B28R4K28G28R8G6P4G20"
79, "MacDonald of Glenaladale Artifact Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B3A1R30B32R3W1R3G23R31B3W1"
1012, "MacDonald of Glencoe Artifact Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;SCR=A00048CRIMSON;G=006818GREEN;LR=D05054ROSE;R=C80000RED;", "G8LR2SCR8G4SCR96A2B26SCR12G80SCR4B4LR2SCR12"
6553, "MacDonald of Glencoe (Dance) Fashion Tartan", P, "W=E0E0E0WHITE;P=8C008CPURPLE;SL=A00024SCARLETT;LG=289C18LIGHT GREEN;SB=A8ACE8SKY BLUE;B=2C2C80BLUE;NB=002440NAVY BLUE;", "P8B4P8LG6P52SB4NB24W62NB4P4SL4P12"
1562, "MacDonald of Kingsburgh Clan Tartan", P, "G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R6G6Y2R36W2G42Y2G2Y6"
1973, "MacDonald of Pr Edward Island Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B16K18B22K2W4K2B22K18G14R2G4R2G2K2Y4K2G6R4G12R2G12K16B12R24"
904, "MacDonald of Sleat Clan Tartan", P, "G=006818GREEN;R=C80000RED;", "R72G4R10G32"
1529, "MacDonald of Staffa Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R32G2R2G2R2G2R2G2R12G2B2G12K2R2G2R8G2R2B8R8W2R8G8W2G8R2G2R12G2R16W2"
1387, "MacDonald of Staffa Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R19B4R5B4R5K4G4R5G4R22G4R5G19W2G19R21W4R21B22R4G4R22G4R4K2G22K2R4G4R20G4R4G4R4G4R4G4R22B4R24"
873, "MacDonald of the Isles (Red) Portrait Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;", "K4R36G4R10G32"
1366, "MacDonald of the Isles VS Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R6B20K24G6K2G2K2G60W8"
471, "MacDonell of Glengarry Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B16R2B4R6B24R2K24G24R6G4R2G8W2"
511, "MacDonell of Keppoch Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B2R8G24R6B12A2R48B2R4G4"
1401, "MacDonell of Keppoch Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "R4B2R28G24R16B2R4B2R12G4R16"
1519, "MacDougall Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;P=C090A0PURPLE;R=C80000RED;W=E0E0E0WHITE;", "W2P6R4G60R8G4R8B20P8R4P8G20R20G20R4B4R60P6R4W2R4P6R60B4R4G20R10"
1776, "MacDougall Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;LP=C484A4PURPLE;R=C80000RED;W=E0E0E0WHITE;LV=C49CD8LGT VIOLET;", "W4LV4R4G44R6G2R6B18LV4R4LV4G16R16G16R4B4R44LV4R4W4"
7260, "MacDowall Clan Tartan", P, "Y=E8C000YELLOW;W=E0E0E0WHITE;K=101010BLACK;B=506878BLUE;G=006818GREEN;", "Y6W24K6W6K6W6K14B96K14B6G28W6"
1121, "MacDuck Final version Corporate Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "K4G16Y42K4R10K8"
2141, "MacDuff Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "R32B12K16G24R16K4R16"
1601, "MacDuff Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R14K6R14G22K20B18W78"
1441, "MacDuff Dress Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R4B2W30B6W6K14G18R10K2R10"
1654, "MacDuff Hunting Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;R=C80000RED;", "R4T16B16K16G16T16R2T16"
1335, "MacEdward Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R3B25G8B8G10B8G25R38Y4R12"
10139, "MacEvil Corporate Tartan", P, "P=780078PURPLE;K=101010BLACK;N=888888GRAY;W=E0E0E0WHITE;DR=880000DARK RED;", "P4K2N14K4N6K85W8DR35"
1587, "MacEwen Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R4K2G24K24B24K2B4K2B24K24G24K2Y4"
403, "MacFadyen MacBean (Old) Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B6R50B34R10G44R18B6"
645, "MacFadzean Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B96W4K40G44R6G8"
6375, "MacFarhadian Canadian Personal Tartan", R, "R=C80000RED;DP=740074DARK PURPLE;Y=E8C000YELLOW;G=006818GREEN;K=101010BLACK;W=ECECECWHITE;", "R110DP2Y2R6DP14R6Y2DP2R6G32R6DP2Y2K6W2G10R6K4R6G10W2K6Y2DP2R6G32R6DP2Y2R6DP14R6Y2DP2"
1251, "MacFarlane B/W or Lendrum Clan Tartan", P, "K=101010BLACK;W=E0E0E0WHITE;", "K14W12K2W12"
659, "MacFarlane Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B8W4R12K2B24G8W4R12B2R12W4G16R4W32R8"
779, "MacFarlane Hunting Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G32K6G40W4R6K4R6W4G4B36K4R8W4G6"
947, "MacFarlane Red Artifact Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G6W10R14K14B41G7W4R9K3R9W4G16K8R103"
2693, "MacGibboney Clan/Family Tartan", P, "K=101010BLACK;N=888888GREY;HG=285800HUNTING GREEN;RB=1C0070ROYAL BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K4RB8W4RB38K4N20K2Y4K2N20K4HG38W4HG8K4"
3839, "MacGiboney Clan Tartan", R, "B=2C2C80BLUE;G=006818GREEN;N=888888GREY;W=E0E0E0WHITE;Y=E8C000YELLOW;A=5C8CA8AZURE;LN=C0C0C0LIGHT GRAY;", "W4G20LN20A4LN4Y4LN4A4LN20G20"
1487, "MacGill Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R94G32K16W6Y6R4Y6W6B12K6R8Y8W6"
446, "MacGillivray Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B4R8A2R8G32R4B24R4A4R64B2A2R8"
880, "MacGillivray Hunting Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "G38R14G14R14G14R28B6R6G38R6B6R132B14R28"
656, "MacGlashan Clan Tartan", P, "B=2C2C80BLUE;DT=441800DARK BROWN;LT=A08858LIGHT BROWN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B2W2R12DT10B8W6Y10R8DT4R8Y10W6LT50W4DT6R50"
1526, "MacGregor Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R72G36R8G12K2W4"
6540, "MacGregor Dress Blue Fancy Tartan", R, "DW=C8C8C8WHITE;G=004C00DARK GRN;K=000000BLACK;DWR=800028DARK RUBY;WW=F8F8F8WILSON WHITE;LG=289C18LIGHT GREEN;B=2C2C80BLUE;", "WW104B44WW12B16K2LG6K2B16WW12B44"
6533, "MacGregor Dress Burgundy Fancy Tartan", R, "DW=C8C8C8WHITE;G=004C00DARK GRN;K=000000BLACK;XR=FC3000MEDIUM ORANGE;DWR=800028DARK RUBY;CLR=E87878CORAL;WW=F8F8F8WILSON WHITE;", "WW104DWR44WW12DWR16K2CLR6K2DWR16WW12DWR44"
1577, "MacGregor Dress Green Clan Tartan", P, "K=101010BLACK;G=006818GREEN;XR=C80000RED;W=E0E0E0WHITE;", "XR6K2G16W12G40W94"
6541, "MacGregor Dress Red Fancy Tartan", R, "B=2C2C80BLUE;K=101010BLACK;R=C80000RED;WW=F8F8F8WILSON WHITE;", "WW104R44WW12R16K2B6K2R16WW12R44"
1285, "MacGregor Hunting Glengyle Clan Tartan", P, "K=101010BLACK;DCR=A00048CRIMSON;G=006818GREEN;LN=C0C0C0LIGHT GRAY;", "LN6K4G17DCR16G42DCR96"
988, "MacGregor of Balquhidder Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G18R4G18R28K2W4"
866, "MacGregor of Glen Straye Htg Clan Tartan", P, "G=006818GREEN;R=C80000RED;", "G16R4G18R32G2"
8193, "MacGregor Turquoise Dress Fashion Tartan", R, "P=780078PURPLE;LB=2888C4LIGHT BLUE;WW=F8F8F8WILSON WHITE;K=101010BLACK;", "WW104LB44WW12LB16K2P6K2LB16WW12LB44"
2427, "MacGuire Irish Family Tartan", P, "A=5C8CA8AZURE;DB=202060DARK BLUE;G=006818GREEN;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;", "W10DB3G30R4A12R30A6R6A6R6A6R30G30NB4"
514, "MacHardy Clan Tartan", P, "DB=2C2C66DarkBLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "DB6R6G36DB32W4DB52R6G6"
5917, "MacHattie Family Tartan", R, "K=101010BLACK;DR=880000DARK RED;NB=003C64NAVY BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K90NB4DR4R4Y2W2Y2R4DR4NB4"
1464, "MacInnes Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R4G12B24K6A6K6G32K4G4K4G4K24Y4"
923, "MacInnes Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G8W48G6K6G6K6G48K8W8K8B48G16R8"
1614, "MacInnes Hunting Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R4K4W2R6K4B6K4B6K8Y4T16W20B6W16"
1081, "MacInroy Clan Tartan", P, "K=101010BLACK;G=006818GREEN;P=780078PURPLE;R=C80000RED;", "K4G12K12R4P12R4P4R12G4K4"
538, "MacIntosh Dress Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B4R8G28B8W16R6"
966, "MacIntosh Old Ancient Artifact Tartan", P, "G=006818GREEN;N=888888GREY;R=C80000RED;", "G4R2G2R2G8R2G2R2G4R2G2R10N10R4G4R6G8R4N2R10"
743, "MacIntyre Hunting Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "W8G64B24R6B24G8"
56, "MacIntyre Hunting Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;", "A6B24K24G24K4G24K24"
402, "MacIntyre of Glenorchy Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "A4R4B4R8G32R4B4R8G4R4B32R8G4R4A4"
7514, "Macissac Clan/Family Tartan", P, "K=101010BLACK;GO=BC8C00DARK GOLD;T=846838BROWN;WB=789484WTHRED BLUE;WG=408060WTHRD GREEN;N=7C7C7CGRAY;", "GO8K2N40K40T40GO8T40K40N4K4N4K4N40"
1855, "MacIver Clan Tartan", P, "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W4R36K8R8K48R8K8R36Y4"
703, "MacKay Clan Tartan", P, "K=101010BLACK;G=006818GREEN;NB=003C64NAVY BLUE;", "G6NB28G4K28G28K6"
2037, "MacKay of Strathnaver Clan Tartan", R, "K=101010BLACK;T=604000BROWN;DN=5C5C5CDARK GREY;G=006818GREEN;N=888888GREY;LT=A08858LIGHT BROWN;DW=B4B498OFF WHITE;R=C80000RED;UT=480800UMBER;", "G36R2K36R2DN36R2N36R2UT36R2T36R2LT36R2DW36R2T36R2UT36R2N36R2DN36R2K36R2G36"
2339, "MacKean dress Family/Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;HG=285800HUNTING GREEN;R=C80000RED;W=E0E0E0WHITE;G=006818GREEN;", "R6K12G24K6G6K12B18K6W6K6B18K12G6K6G24K12"
985, "MacKean Hunting Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G4R8G4K32G8K32G8K4G4K4G8K8B16K2W4"
1608, "MacKeane (MacIan) Clan Tartan", P, "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW;", "Y4K2R24K16R8K16R8"
939, "MacKellar Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G64W4G4Y6G4W4G4K32A4B32W6"
8180, "MacKellar Cerise Dress Tartan", P, "P=8C008CPURPLE;SCR=A00048CRIMSON;LB=2888C4LIGHT BLUE;K=101010BLACK;W=E0E0E0WHITE;", "K6W70P6K20SCR10W6SCR6LB8SCR6W6SCR40"
926, "MacKellar Dress Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G6W52A4K26T10W4T6Y8T6W4T54"
6563, "MacKellar Dress Red Fashion Tartan", P, "W=E0E0E0WHITE;K=101010BLACK;LR=D05054ROSE;R=C80000RED;LV=A468C4LAVENDER;", "K6W46LR4K22R10W4R6LV8R6W4R46"
8181, "MacKellar Royal Blue Dress Tartan", P, "W=E0E0E0WHITE;K=101010BLACK;LB=2888C4LIGHT BLUE;B=2C2C80BLUE;P=8C008CPURPLE;", "K6W46P4K22B10W4B6LB8B6W4B46"
267, "MacKenzie Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B24K4B4K4B4K24G24K2W6K2G24K24B24K2R6"
266, "MacKenzie (Miniture) Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B20K4B4K4B4K16G16K2W4K2G16K16B18R4"
1981, "MacKenzie Dress Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B20K20G18K4W4K4G18K20W4B4W28B4W4B4W28B4W4K20B20R4"
2677, "MacKenzie MINI Clan Miniature Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B12K2B2K2B2K12G12K2W4K2G12K12B12K2R4"
1757, "MacKerral Family Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "Y6B120A68W8.R6B120A68W8"
6041, "MacKerrell of Hillhouse Dress Personal Tartan", P, "B=2C2C80BLUE;DB=202060DARK BLUE;S=C8002CSCARLET;W=E0E0E0WHITE;Y=E8C000YELLOW;LB=2888C4LIGHT BLUE;LN=C0C0C0LIGHT GRAY;N=888888GREY;A=5C8CA8AZURE;AL=48A4C0ANDERSON BLUE;", "Y6A96N56W8.S6A96N56W8N56A96"
1758, "MacKerrell of Hillhouse Htg Family Tartan", P, "B=2C2C80BLUE;DB=202060DARK BLUE;S=C8002CSCARLET;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B56DB98Y6DB98B56W8.B56DB98S6DB98B56W8"
1001, "MacKillop Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;", "G8R8K4R40A2K14R4G20R6K4"
512, "MacKillop Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B4R4G14R4B8A2R26B4R4G6"
218, "MacKinlay Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B12K4B4K4B4K12G16K2R4K2G16K12B16K4B4"
540, "MacKinnon Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;", "P4R6G4B4R12G32R4B8G4R32G16P4R8W4"
921, "MacKinnon Dress Trade Tartan", P, "G=006818GREEN;R=C80000RED;UT=480800UMBER;W=E0E0E0WHITE;", "G36UT28W28R4"
917, "MacKinnon Hunting Clan Tartan", P, "T=604000BROWN;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "G2T16G16R2G16T16W2"
1542, "MacKinnon Hunting (Var) Clan Tartan", P, "T=604000BROWN;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "R2G16T16W2"
521, "MacKintosh Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B2R6G22R4B10R44"
1616, "MacKintosh (Chief) Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R48K2W2G12W2G2Y4R4K2R4Y4G2W2A12K4R6Y6G4W2"
1509, "MacKintosh (Moy Hall) Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;", "R72K4R4K4R6G24R150"
544, "MacKintosh Hunting Clan Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "B2R6G22R4B10G22Y2"
5889, "MacKintosh, Red Clan/Family Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "R96G20R12G36R12B4"
1092, "MacKirdy Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "K4G24K22B24W2"
732, "MacLachlan Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "R32K4R4K4R4K32B32G6B32K32R32K4R4"
828, "MacLachlan Dress Clan Tartan", P, "K=101010BLACK;H=006428BOTTLE;G=006818GREEN;LR=D05054ROSE;W=E0E0E0WHITE;", "H8K6W48G46H8W6LR68"
1710, "MacLachlan Old Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R48W4Y6G32K32W4Y6"
1045, "MacLaggan Artifact Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "K4B28K28G24W4G24K28"
1462, "MacLaine of Lochbuie Clan Tartan", P, "A=5C8CA8AZURE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R64G16A8Y2"
491, "MacLaine of Lochbuie Hunting Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;R=C80000RED;Y=E8C000YELLOW;", "B64R6B8K2Y6"
342, "MacLaren Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "B48K16G16R4G16K2Y4"
649, "MacLaren Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B14W60K26G18R12G32K4Y14"
344, "MacLaurin of Brioch Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "B72K20G6R6G12K2Y4"
59, "MacLean Dress Burgundy Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;SCR=A00048CRIMSON;W=E0E0E0WHITE;Y=E8C000YELLOW;", "A24B4K8Y4K6SCR6K6SCR38W62B4W8K4"
57, "MacLean of Duart Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B8A2K6Y2K2W2K2G16R24A2R4K2"
573, "MacLean of Duart Dress Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;N=888888GREY;LP=B468ACMAUVE;R=C80000RED;UT=480800UMBER;W=E0E0E0WHITE;", "K4W8N4W60R38UT6R6UT6G4B8LP4A24"
824, "MacLean of Duart Hunting Clan Tartan", P, "K=101010BLACK;G=006818GREEN;W=E0E0E0WHITE;", "K2G32K4G4K12W2K12G6"
61, "MacLean of Kingairloch Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B16A2K12Y2K4W4K4G24T56W2T8"
3440, "MacLean, Donald Personal Tartan", P, "K=101010BLACK;DR=880000DARK RED;G=006818GREEN;RB=1C0070ROYAL BLUE;SB=A8ACE8SKY BLUE;", "B6DR4RB24K20G6SB6G32"
323, "MacLellan Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "B58K30G10R10G16K8Y8K8G16R10G10K30B14K30"
1224, "MacLellan Blue McLellan Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K4W2B14K8R2B8R4B8W4B8R4B8R2G14W2Y4"
2143, "MacLennan (or Logan) Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R12B6R4B4R4B32K24G32R2K2Y4"
1583, "MacLeod Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R6K4G30K20B40K4Y4"
1828, "MacLeod Black &amp; White Clan Tartan", P, "K=101010BLACK;W=E0E0E0WHITE;", "W2K24W16K2W16"
1272, "MacLeod Dress Clan Tartan", P, "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW;", "K16Y4K16Y24R4"
1582, "MacLeod of Assynt Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R6K4G30K20B40Y4"
1258, "MacLeod of Gesto Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K6W4R12K8Y4W4Y4K4G64W4K4R12Y4T6W8T6Y4R4K4W4A16W4R176"
1172, "MacLeod of Raasay Clan Tartan", P, "K=101010BLACK;R=C80000RED;", "K4R36K24R4K24"
496, "MacLeod Red Clan Tartan", P, "DB=202060DARK BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "DB8R2DB2R4DB22R4DB2R2Y2R2DB2R32DB16R8G8R32G22R16DB8R4Y4"
15833, "MacLeod Small Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R2K2G14K10B20K2Y2"
2375, "MacLeod Society of Scotland Clan Tartan", R, "Y=E8C000GOLD;NB=003C64NAVY BLUE;LG=289C18LIGHT GREEN;G=006818GREEN;SCR=C8002CSCARLET;AK=1C1C1CANC BLACK;K=101010BLACK;", "G6LG6SCR44K10NB44Y4NB44K10SCR44LG6"
581, "MacLeod's Highlanders Regimental Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B24R4W4R4W4K24G22K4W4K4G22K24B22K4R4"
881, "MacLintock Clan Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "G72R6G6R6B18R6A4R80B6R6B4R12"
2096, "MacLoughlin Ardmarnoch Family Tartan", P, "K=101010BLACK;DG=003820DARK GREEN;R=C80000RED;", "DG4K4DG12K24R4K24DG4K4DG4K4DG10"
558, "MacLulich Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B66R16K24Y4K8W8K8G24B16K8B8W4"
822, "MacMaster Corporate Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G68K2R8W2R8K2G8K2Y4K2G14K2R6K2G6K2R6K2G6W2B10W2Y8W4"
