"Source", "Source ID", "Category", "Name", "Threadcount" 
"House of Tartan", "2018", "Artifact", "Unidentified Fragment", "B=2C2C80BLUE;T=604000BROWN;G=006818GREEN;LB=2888C4LIGHT BLUE; B6T4LB2T4B6T8G20T6B4T8G4T6B15G20T8"
"House of Tartan", "2098, "United Distillers Corporate Tartan", W, "B=2C2C80BLUE;T=604000BROWN;DG=003820DARK GREEN;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;WR=680028WINE RED;Y=E8C000YELLOW;", "LB4WR24T2DG24T24Y4T24DG24T2WR24.LB4B24LB2DG24G24R4G24LB2B24"", "", "", " "
"House of Tartan", "7336", "Fashion", "United Scots American (Fashion)", "P=542470PURPLE;NB=002C4CNAVY BLUE;B=243C6CBLUE;R=9C0000RED;W=FCF8ECWHITE; P/6NB24B4NB4B22P4B22R4B4R20W/6"
"House of Tartan", "2097", "Corporate", "United Services Planning Assoc", "B=2C2C80BLUE;DB=202060DARK BLUE;DG=003820DARK GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; B/8DG4W4DG8DB20R4DB24Y/6"
"House of Tartan", "2126", "sett", "United States Trade", "B=2C2C80BLUE;NB=003C64NAVY BLUE;DW=B8B8B8OFF WHITE;R=C80000RED; B/7NB5DW6NB5R7NB2B2NB70DW/2"
"House of Tartan", "136", "International", "Universal Ancient", "A=5C8CA8AZURE;T=604000BROWN;G=006818GREEN;LG=289C18LIGHT GREEN; A/24G4A4G4A4T16LG16T/2"
"House of Tartan", "7516", "Corporate", "University of Edinburgh", "W=E0E0E0WHITE;WR=780028WINE RED;B=484C68BLUE;K=101010BLACK; W/4K5W4B110K22WR26K/8"
"House of Tartan", "1340", "", "Unnamed No 1 Tartan", "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/16A14K16Y4K2W4K2G38K2R16A6R/16"
"House of Tartan", "1326", "", "Unnamed No 14 Tartan", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/22A6B10Y4R4W4G22B8Y/3"
"House of Tartan", "805", "Artifact", "Unnamed No 38", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;XR=C80000RED;W=E0E0E0WHITE;DY=E8C000YELLOW; G/164K4G4K4G4K16B56K2W12K2B56K2DY12K2G64K4XR10K4G30W/12"
"House of Tartan", "1257", "", "Unnamed No 5 Tartan", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; K/20Y4G22R22W2R2W2K/18"
"House of Tartan", "1317", "", "Unnamed No 57 Tartan", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/8A8B16Y2G24R12B4R12W2R/12"
"House of Tartan", "806", "Clan", "Urquhart", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; G/2K2G16K16B16R2B16K16G2K2G2K2G6W/2"
"House of Tartan", "774", "Clan", "Urquhart", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED; G/2K2G16K16B16R2B16K16G2K2G2K2G/16"
"House of Tartan", "1086", "Clan", "Urquhart Broad Red", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED; K/6G40K40B6K6B6K6B22R/18"
"House of Tartan", "623", "Clan", "Urquhart White Line", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; B/4W2B24K3B3K3B8K24G48K3G3R/2"
"House of Tartan", "2437", "Military", "US Air Force Reserve Pipe Band", "K=101010BLACK;DR=880000DARK RED;FSB=2474E8FS BLUE;DY=E8C000GOLD;RB=1C0070ROYAL BLUE;AL=48A4C0ANDERSON BLUE;RY=BC8C00DARK GOLD AL/30RB4RB6AL68RB16DR6K40RY6RB/88"
"House of Tartan", "6307", "Regimental", "US Army", "Y=E8C000GOLD;G=006818GREEN;K=101010BLACK;KT=8C7038KHAKI;DG=003820DARK GREEN;NB=003C64NAVY BLUE; NB/24K34KT8DG102Y6G/8"
"House of Tartan", "549", "Regimental", "US Forces (Thurso)", "K=101010BLACK;DB=202060DARK BLUE;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; DB/70R4K32Y4LB50W4LB/12"
"House of Tartan", "2702", "District", "Utah State American", "DR=880000DARK RED;G=006818GREEN;DW=C0C0C0LIGHT GRAY;RB=1C0070ROYAL BLUE;HG=285800HUNTING GREEN;DG=003820DARK GREEN;W=E0E0E0WHITE; W/6RB18DR18RB12DR18DG54DR18W/12"
"House of Tartan", "2124", "District", "Valdres Kvam and Vang", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; K/4W1R4K2G2R3K2K20R2K2R/2"
"House of Tartan", "148", "Canadian", "Valley of the Green (The )", "A=5C8CA8AZURE;DG=003820DARK GREEN;G=006818GREEN;LG=289C18LIGHT GREEN; A/4LG6G16A16G16DG52A/8"
"House of Tartan", "6717", "Loo", "Van", "LB=2888C4LIGHT BLUE;P=780078PURPLE;B=2C2C80BLUE;K=101010BLACK; LB/10P6B60LB10K50B60LB/10"
"House of Tartan", "2208", "Family", "Vance (Family Association) Corporate", "LB=2888C4LIGHT BLUE;G=006818GREEN;DR=880000DARK RED;MY=D09800M YELLOW;K=101010BLACK;LN=C0C0C0LIGHT GRAY;SB=A8ACE8SKY BLUE;PH=6C0070HEATHER;LG=289C18LIGHT GREEN; K/12B8G52W8B96R/16"
"House of Tartan", "2083", "Commemorative", "Vancouver Centennial", "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/2B52W24G48Y4G/8"
"House of Tartan", "9113", "Commemorative", "Varrie", "LB=2888C4LIGHT BLUE;B=2C2C80BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW; LB/180B20W20Y/20"
"House of Tartan", "10113", "Name", "Varrie", "LB=2888C4LIGHT BLUE;B=2C2C80BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW; LB/220B20W20Y/20"
"House of Tartan", "6168", "Name", "Vaughan (Welsh Name) Welsh", "AG=00643CANC GREEN;DY=E8C000GOLD;K=101010BLACK;WW=FCFCFCWILSON WHITE;AY=D0B414ANC YELLOW;GO=D0B414GOLD ORANGE; K4WW6K23WW2K3AY17K2AY4K2AY17K3AG17K20WW6AY4WW6K20AG17K3AY17K2AY4K2AY17K3WW2K23WW6K4.WW2K3AY30K2AY4K2AY30K3AG30K35WW2"
"House of Tartan", "10730", "Corporate", "VeMMA", "DO=FF4000ORANGE;LN=ADADADLIGHT SILVER;O=FF9F80CORAL;K=101010BLACK;DN=6B747BDARK SILVER LN/2DO8LN2K4DN8K4LN6O14LN4DO/48"
"House of Tartan", "2261", "USA", "Vermont District", "G=146400FOREST GREEN;DB=000050MOD BLUE;MY=C89800DARKER YELLOW;DW=C8C8C8WHITE;DG=1C3804DARK GRN;R=C80000RED;HG=285800HUNTING GREEN; G/4DW4G24DB20HG24R4HG4MY/4"
"House of Tartan", "1677, "Victoria Highland Dress Artifact Tartan", W, "K=101010BLACK;G=006818GREEN;R=C80000RED;RB=1C0070ROYAL BLUE;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R10W46RB10W10K14Y6K6W4K6G32R16G6R12W6R12G6R16G32K6W4K6Y6K14W10RB10W46.R8G2W38RB8W8RB2K10Y6K4RB2W8G30R12G6R10G2W6G2R10G6R12G30W8RB2K4Y6K10RB2W8RB8W38G2"", "", "", " "
"House of Tartan", "2192", "Canadian", "Ville de Beauport District", "G=006818GREEN;B=2C2C80BLUE;R=C80000BASIC RED;Y=E8C000YELLOW;LN=888888GREY;K=101010BLACK; K/8LN2K4Y14K2Y14R20K2LN24K2B24K2G/32"
"House of Tartan", "1479", "Family", "Vipont", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;LV=C49CD8LGT VIOLET;R=C80000RED;W=E0E0E0WHITE; R/8G28K6LV6G24B72W/8"
"House of Tartan", "7504", "Fashion", "Volkswagen Orange", "O=D87C00ORANGE;K=101010BLACK;LG=289C18LIGHT GREEN; K18O18LG18O18K60O156"
"House of Tartan", "373", "Family", "Vosko", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; B/50K24Y8K18R12K18Y8K24G/50"
"House of Tartan", "1691", "Family", "Waggrall", "A=5C8CA8AZURE;G=006818GREEN;LG=289C18LIGHT GREEN;P=780078PURPLE;R=C80000RED;LR=D05054ROSE;W=E0E0E0WHITE;Y=E8C000YELLOW; LR/8W2R22LR4W4P22A8W4A8P22W4LG8Y8W2P10W2Y8LG8W4G20LG8W4LG8G20W4A4P12W2P12A4W4LR4R22W2LR8W/2"
"House of Tartan", "2068", "Family", "Walker", "MR=880022CRIMSON;DG=003820DARK GREEN;DY=E8C000GOLD;NB=003C64NAVY BLUE; DG/2MR6DG7MR28NB7MR4NB3MR4NB15MR7NB2DY/4"
"House of Tartan", "2070", "Family", "Walker Dress", "CR=A00048CRIMSON;DY=E8C000GOLD;NB=003C64NAVY BLUE;W=E0E0E0WHITE; CR/2W6CR7W28NB7CR3NB3CR3NB15CR7NB2DY/4"
"House of Tartan", "1208", "Clan", "Wallace", "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW; K/6R48K48Y/6"
"House of Tartan", "46", "Clan", "Wallace Blue", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE; A/4B58A24G58W/4"
"House of Tartan", "6569", "Dress", "Wallace Blue", "WW=E0E0E0WHITE;LB=2888C4LIGHT BLUE;B=2C2C80BLUE;G=006818GREEN; LB/6B54LB24W54G/6"
"House of Tartan", "2212", "Fashion", "Wallace Green Dress", "LT=A08858LIGHT BROWN;G=006818GREEN;W=E0E0E0WHITE; LT4W48G48W4G48W48"
"House of Tartan", "1101", "Clan", "Wallace Hunting", "K=101010BLACK;G=006818GREEN;Y=E8C000YELLOW; K/8G66K66Y/8"
"House of Tartan", "8186", "Dress", "Wallace Red", "WW=E0E0E0WHITE;K=101010BLACK;LB=2888C4LIGHT BLUE;R=C80000RED; K/6R58K22W58LB/6"
"House of Tartan", "6600", "Clan", "Wardlaw", "B=2C2C80BLUE;K=101010BLACK;G=006818GREEN;P=780078PURPLE;R=C80000RED; R/6B36K6G24R4B4P4K6P60K/8"
"House of Tartan", "2148", "District", "Washington", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; W/6R8B26G74LB6K6Y/4"
"House of Tartan", "2255", "County", "Waterford Irish", "DT=6030301928 BROWN;DY=E4B448AM MUSTARD;DG=043828BOTTLE;AG=006840FS GREEN;PB=003860PACIFIC;SCR=A00028SCARLETT;YY=E4E068AM YELLOW; DG/84DY4AG32PB14DT32SCR/10"
"House of Tartan", "6169", "Name", "Watkins Welsh", "A=5C8CA8AZURE;M=901C38MARROON;BL=0C446CBALMORAL BLUE;B=2C2C80BLUE;LG=289C18LIGHT GREEN;AG=00643CANC GREEN; LG2AG2B5AG4B10BL15AG10M12AG6LG4AG6M12AG10BL18A2B2BL18B1LG2.LG2AG2BL4AG3BL8A1AG6A1AG6A1BL8M10BL5LG4BL5M10BL8AG17B2A2B2AG17B2LG2B2AG17B2A2B2AG17BL8M10BL5LG4BL5M10BL8A1AG6A1AG6A1BL8AG3BL4AG2"
"House of Tartan", "307", "Clan", "Watson", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW; B/48K4B4R4B4K40G32Y4G4Y/6"
"House of Tartan", "1747", "Corporate", "Waverly Check", "T=604000BROWN;DT=441800DARK BROWN;LT=A08858LIGHT BROWN;UT=480800UMBER; LT/4T8UT4T18LT28UT4LT4UT4LT4UT16LT10DT/88"
"House of Tartan", "10732", "Commemorative", "Weathered Cyclist", "G=777B57FLAX GREEN;LT=9F8757LIGHT TAN;R=A40000RED;Y=E7BF00YELLOW;W=FFFFFFWHITE; G/64W4G18Y4G24LT42R/2"
"House of Tartan", "327", "Clan", "Weir", "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;Y=E8C000YELLOW; A/4K2G4K24B56K2Y2K/16"
"House of Tartan", "154", "Commemorative", "Wellington or Waterloo", "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED; A/6G12K12A8R2A/2"
"House of Tartan", "2524", "Commemorative", "Welsh Assembly", "G=006818GREEN;N=888888GREY;R=C80000RED;W=E0E0E0WHITE; G/10N18G8W10G60R4G8R/4"
"House of Tartan", "1523", "District", "Welsh National", "AG=00643CANC GREEN;SCR=A00048CRIMSON;W=E0E0E0WHITE; SCR/8AG4SCR4AG40W/4"
"House of Tartan", "1512", "Clan", "Wemyss", "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; R/8G2R48K8R8K24W2K24R/8"
"House of Tartan", "10012", "Personal", "West of Wells", "DG=003820DARK GREEN;K=101010BLACK;DB=1C1C50DARK BLUE;B=2C2C80BLUE;LN=A0A0A0LIGHT GRAY; DG/56K4DB6K22DB6K4DB34B8LN/4"
"House of Tartan", "1130", "Regimental", "West Point", "K=101010BLACK;N=888888GREY;Y=E8C000YELLOW; K/78N6K6N6K24N60Y6N/6"
"House of Tartan", "7631", "District", "West Virginia State American", "GO=BC8C00DARK GOLD;G=006818GREEN;A=5C8CA8AZURE;B=2C2C80BLUE;K=101010BLACK;W=E0E0E0WHITE;SCR=C8002CSCARLET; GO/8G8B16G16A12SCR54W2K6SCR54G16SCR16B16G8GO/8"
"House of Tartan", "6384", "Commemorative", "Westenra of Christchurch NZ", "K=101010BLACK;NB=003C64NAVY BLUE;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE; K40NB8K16B18K16NB28K16R6W6B20K24B20W6R6K16NB28K16B18K16NB8"
"House of Tartan", "7463", "Fashion", "Western Isles", "ER=981C70CARMINE;P=A00048CRIMSON;DG=003820DARK GREEN;DB=202060DARK BLUE;K=101010BLACK;CW=FCFCFCCLEAR;B=2C2C80BLUE;HG=005010GREEN;R=C80000RED;W=E0E0E0WHITE;DP=780078PURPLE; HG/18P4DP4HG6DP36HG4K4HG2K38R2DB66W/4"
"House of Tartan", "7523", "Corporate", "Westfalia German", "DG=005C30DARK GREEN;W=F8F0E4WHITE;NB=003C64NAVY BLUE;AR=E86000ANC RED; DG/88W36DG12W22NB2AR/8"
"House of Tartan", "7501", "Corporate", "Westfalia Dress", "DG=005C30DARK GREEN;W=F8F0E4WHITE;NB=003C64NAVY BLUE;AR=E86000ANC RED; W/88DG36W12DG22NB2AR/8"
"House of Tartan", "6019", "Fashion", "Westgate", "K=101010BLACK;OG=5C6428OLIVE GREEN;Y=E8C000YELLOW; Y10OG28K160OG28"
"House of Tartan", "2278", "County", "Westmeath Irish", "MY=CC9C10M YELLOW;PG=3C6838P GREEN;FSB=004874PINENEEDLE;DR=8C0020R RED;UT=28200CUMBER;LR=D84C50AM RED*;YY=E4E068AM YELLOW; DR/10FSB10MY4UT6MY4PG72DR12FSB12UT4PG6UT4FSB12DR12PG/22"
"House of Tartan", "5777", "Family", "Weston", "K=101010BLACK;W=E0E0E0WHITE;RB=1C0070ROYAL BLUE;P=780078PURPLE;NB=002878NAVY BLUE;DB=202060DARK BLUE;BN=14283CBLUE GREY; NB40RB40P40K40W10K40P40RB40"
"House of Tartan", "7500", "Fashion", "Westwood Metropolitan", "B=2C2C80BLUE;K=101010BLACK;Y=E8C000YELLOW;LG=289C18LIGHT GREEN;CLR=E87878CORAL; B/196K196Y2LG20Y2K22Y2K2Y2K2Y2K2Y2K2Y2K2Y2K22B2K2B20K2B2K2CLR14Y2CLR20K20LG/4"
"House of Tartan", "2251", "County", "Wexford Irish", "K=000000BLACK;DG=043828BOTTLE;MY=D09000M YELLOW;PG=3C6838P GREEN;WW=E8E8E8PEROX; PG/22DG12PG12WW2DG4WW2PG12DG12PG72K2MY6K2PG10DG/10"
"House of Tartan", "1422", "Family", "Whitson", "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/4B8R4B26K38Y2G38K2W/8"
"House of Tartan", "1724", "Artifact", "Whitworth", "DB=202060DARK BLUE;G=006818GREEN;LB=2888C4LIGHT BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; R/10Y2R16W2DB40W2LB40W2G40Y2R10Y2R10Y2G40Y4R104W2Y10W/2"
"House of Tartan", "2265", "County", "Wicklow Irish", "ARB=0070A4AZURE BLUE;WB=646C84DENIM;NG=3C6060HOLLY;DT=644C40PEAT; NG/4WB4DT4WB48ARB4DT12WB6NG24WB8DT/4"
"House of Tartan", "5968", "Personal", "Wicks", "DP=442450DARK PURPLE;DG=003820DARK GREEN;N=888888GREY;P=780078PURPLE;Y=E8C000YELLOW; Y4DP60N40DG16Y6DG16N40DP60"
"House of Tartan", "29", "Corporate", "William Murdoch (Scottish Gas)", "A=5C8CA8AZURE;B=2C2C80BLUE;LB=2888C4LIGHT BLUE;NB=003C64NAVY BLUE; LB/22NB4LB8NB4LB8NB22B22NB4A8NB4B22NB22LB22NB4LB/8"
"House of Tartan", "10707", "Name", "Williams Dress (Carolinas)", "Y=FFE600YELLOW;K=101010BLACK;N=778899GREY;W=FFFFFFWHITE;R=FF0000RED; R/10K2W6K12N10K4Y6K90N8K4Y/6"
"House of Tartan", "6736", "District", "Williams Lake Canadian", "K=101010BLACK;MR=901C38MARROON;B=2C2C80BLUE;WW=F8F8F8WILSON WHITE;G=006818GREEN;Y=E8C000YELLOW; Y12K2Y6G6WW6MR6K4MR6B6WW6B6MR6K4MR6WW6G6Y6K2"
"House of Tartan", "10696", "Name", "Williamson/Smart", "K=120A01BLACK;R=89051BSCARLET;B=1A2B47OXFORD BLUE;G=052F14BOTTLE GREEN;N=75786CGREY; B/20N6B20R6K42G40K30R/6"
"House of Tartan", "626", "Clan", "Wilson", "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE; B/45W4B6G6B6G6B6G37R6G6R6G6R6G6R6G39R27G6B6R12W4R/30"
"House of Tartan", "11127", "Name", "Wilson-Blyth", "K=101010BLACK;NB=003C64NAVY BLUE;DG=003820DARK GREEN;AW=E8CCB8CREAM; K/30AW4K12NB6DG6K30DG42K6DG6K6DG6K6DG6K6DG42NB6DG6NB6DG6NB6AW4NB/44"
"House of Tartan", "2323", "Univ", "Wisconsin in Scotland Corporate", "B=2C2C80BLUE;DY=E8C000GOLD;N=888888GREY;DR=901C38MARROON;R=C80000RED;W=E0E0E0WHITE; DY8B88DY8DR16N8DR16R16W8R16DR16N8DR16DY8B88W8B88DY8DR16N8DR16R16W8R16DR16N8DR16DY8B88"
"House of Tartan", "5882", "District", "Wisconsin State American", "LT=A08858LIGHT BROWN;LN=C0C0C0LIGHT GRAY;R=C80000RED;K=101010BLACK;N=888888GRAY;B=506880BLUE;HG=285800HUNTING GREEN;RY=BC8C00DARK GOLD;Y=E8C000YELLOW; B/22R6B4N6K24HG40Y4K24B22RY/6"
"House of Tartan", "2393", "Corporate", "Wiseman Dairies", "K=101010BLACK;DP=440044DARK PURPLE;LG=289C18LIGHT GREEN;SB=A8ACE8SKY BLUE;W=E0E0E0WHITE; SB/14W6SB4W60K10W6LG4W6LG16W6LG4W6K60DP/4"
"House of Tartan", "2105", "Family", "Wishart Dress", "K=101010BLACK;B=2C2C80BLUE;DB=202060DARK BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; K/4B4R32DB4Y2DB26W/4"
"House of Tartan", "2104", "Family", "Wishart Hunting", "K=101010BLACK;B=2C2C80BLUE;DB=202060DARK BLUE;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW; K/4B4G32DB4Y2DB26W/4"
"House of Tartan", "10748", "Corporate", "Wolverine", "Y=ABA712LEMON YELLOW;B=0C4BA8DODGER BLUE;K=101010BLACK;W=FFFFFFWHITE LINEN Y/16W6B80K24W6Y/6"
"House of Tartan", "1783", "Corporate", "Wombles", "B=2C2C80BLUE;SCR=A00048CRIMSON;G=006818GREEN;O=D87C00ORANGE;W=E0E0E0WHITE; W/10B4W2O16W2B4SCR4W2SCR4B4W2G16W2B4W/10"
"House of Tartan", "6630", "Clan/Family", "Wood", "G=006818GREEN;R=C80000RED;B=2C2C80BLUE;DW=B8B8B8OFF WHITE;DY=E8C000GOLD;K=101010BLACK; K/6DY4K12G6K6G42B36R4B4R4B4R6B4R4B4R4B36G42K6G6K12DW4K/6"
"House of Tartan", "10714", "Name", "Wormeck (2013) German", "W=F7F1E8PEROXIDE WHITE;B=271B86SEVENTEEN BLUE;K=120A01BLACK;R=A90725CHERRY RED;Y=EBAA57MUSTARD YELLOW; B/8Y8R66K60W/4"
"House of Tartan", "741", "Family", "Wotherspoon", "B=2C2C80BLUE;G=006818GREEN;R=C80000RED; G/6B45R54G8R/12"
"House of Tartan", "2345", "Corporate", "Wrens", "RB=00008CBLUE;G=007800GREEN;DR=8C0000RED;DY=DCC000TONED YELLOW;K=000000BLACK;CW=F0F0F0CLEAR;SB=788CB4AZURE;P=64008CPURPLE;Y=E8C000YELLOW;LSB=98C8E8LIGHT SKY;BL=1474B4BALMORAL BLUE; LSB32Y6LSB18BL28LSB2BL16K64DR2CW8DR2K64BL16LSB2BL28LSB18Y6"
"House of Tartan", "10610", "Commemorative", "Wyckoff, Ann Grainger Phillips", "LB=50729FLIGHT BLUE;B=0000CDBLUE;DW=FFCCCCPINK;W=FFFFFFWHITE;R=FF0000RED LB/140B10LB6DW10LB6W10LB6R/10"
"House of Tartan", "8178", "Dress", "Yarrow Purple", "P=4C153F;A=98336B;WW=E0E0E0WHITE;K=101010BLACK; K/4P4W4P4W54P4K18P6A6P48A4P8W/4"
"House of Tartan", "8179", "Dress", "Yarrow Turquoise", "W=E0E0E0WHITE;K=101010BLACK;G=64BF1C;B=0C8BC2;Y=FFF732; K/4B4W4B4W54B4K18B6G6B48G4B8Y/4"
"House of Tartan", "7091", "Personal", "Yates", "K=101010BLACK;R=C80000RED;B=203870BLUE;DN=5C5C5CDARK GREY;W=E0E0E0WHITE;N=888888GRAY;NB=003C64NAVY BLUE; K/58R6NB48DN12K16W8DN16N/12"
"House of Tartan", "10999", "Corporate", "YMCA", "RB=0C0C8017 BLUE;WW=E8E8E8PEROX;R=E01C18BRT SCARLET*;K=000000BLACK;SCR=A00028SCARLET*; WW/2K16WW2RB8WW2K20RB6K2RB8SCR72WW2R/8"
"House of Tartan", "348", "Puppet", "York", "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;O=D87C00ORANGE;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; P/22K2O8R2O2R2O6W4K4Y4K6T4W6T6B6T4W/4"
"House of Tartan", "670", "Corporate", "Yorkshire C.C.C.", "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; A/10Y10B24G2B2R2B2W/4"
"House of Tartan", "2048", "Family", "Young", "K=101010BLACK;B=2C2C80BLUE;DB=202060DARK BLUE;DY=E8C000GOLD;G=006818GREEN;LP=B468ACMAUVE;O=D87C00ORANGE; LP/2DY4O6LP10DB30G30B6K/6"
"House of Tartan", "1907", "District", "Yukon", "B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; P8B40Y2B4Y2B8Y8G8W8R8"
"House of Tartan", "1906", "District", "Yukon #1906", "B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; P8B32Y2B2Y2B10Y8G8W8R8"
"House of Tartan", "2147", "District", "Yukon #2147", "B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW; P/8B32Y2B2Y2B10Y8G8W8R/8"
"House of Tartan", "3896", "Name", "Yule", "P=780078PURPLE;A=5C8CA8AZURE;W=E0E0E0WHITE;K=101010BLACK;DY=E8C000YELLOW;XR=C80000BASIC RED;G=006818GREEN;NB=003C64NAVY BLUE;B=2C2C80BLUE; A/2DY6G28W4B44W4P28A6DY/2"
"House of Tartan", "10455", "Personal", "Yusra", "AR=E86000ANC RED;AY=DC943CANC YELLOW;R=C80000RED;NB=003C64NAVY BLUE;YY=FCCC3CYELLOW-BASIC;W=E0E0E0WHITE; R/4NB48YY4NB20W28YY6R/24"
"Weddslist", "", "Robert Bradford", "Abercrombie", "b#00004ck#000000w#d0d0d0g#004c00g14(w1g7k7b2k2b2k2)b7"
"Weddslist", "", "Robert Bradford", "Anderson", "b#00004ck#000000w#d0d0d0g#004c00y#ffc800r#c80000r3(w6r1k2r1w18k3w3k3y1k1y1k4r1b4r3g6r2g6)r4"
"Weddslist", "", "Robert Bradford", "Anderson P", "b#00004ck#000000w#d0d0d0g#004c00y#ffc800r#c80000r3(w6k1r2k1w18k3w3k3y1k1y1k3r1b5g6k1r2k1g6)r3"
"Weddslist", "", "Robert Bradford", "Arbuthnott", "b#000064k#000000w#d0d0d0g#004c00b4(k1b1k1b1k4g2w1g2b2g2w1g2k4b5k1)b1"
"Weddslist", "", "Robert Bradford", "Armstrong", "b#00004ck#000000r#c80000g#004c00g2(k1g30k12b2k1b1k1b12)r3"
"Weddslist", "", "Robert Bradford", "Austin", "b#00004ck#000000g#004c00k2(g9b4k4)b4"
"Weddslist", "", "Robert Bradford", "Baird", "b#000064k#000000h#5a3094g#004c00h3(g1h1g8k8b8k2)b3"
"Weddslist", "", "Robert Bradford", "Balmoral", "k#000000y#707070w#d0d0d0r#c80000r1(w1k1w2y4w1y1w1k2y2w11r2)w4"
"Weddslist", "", "Robert Bradford", "Barclay Dress", "k#000000y#c8c800w#ffffffw1(y6k6)y1"
"Weddslist", "", "Robert Bradford", "Barclay Hunting", "r#c80000g#004c00b#000064r1(g16b16)g1"
"Weddslist", "", "Robert Bradford", "Black Watch", "k#000000b#00004cg#004c00b12(k1b1k1b1k8g8k1g8k8b8k1b1g6k1g6k3b4k1)b1"
"Weddslist", "", "Robert Bradford", "Black Watch RHR", "k#000000b#00004cg#004c00(k3g40k25b20k1b3k1b10)"
"Weddslist", "", "Robert Bradford", "Borthwick", "r#c80000g#004c00y#707070k#000000g17(k1r16k2y14k19y14k2)r6"
"Weddslist", "", "Robert Bradford", "Borthwick D", "r#c80000g#004c00k#000000y#707070r4(k2y10k14y10k2r10k1)g12"
"Weddslist", "", "Robert Bradford", "Boyd", "r#c80000g#004c00b#00004ck#000000w#d0d0d0y#ffc800y5(g22k2b2k2b2k10r38g5r4k4)w5"
"Weddslist", "", "Robert Bradford", "Breadalbane Fencibles", "g#004c00b#00004ck#000000y#ffc800b8(k1b1k1b1k8y1g13y1k8b9k1)b1"
"Weddslist", "", "Robert Bradford", "Brodie", "r#c80000b#000080k#000000w#d0d0d0y#ffc800r48(w4b4k4r12b4r1)y4"
"Weddslist", "", "Robert Bradford", "Brodie Dress", "r#c80000k#000000y#ffc800k2(r16k8y1k8)r2"
"Weddslist", "", "Robert Bradford", "Brodie Hunting", "r#c80000g#004c00b#00004ck#000000y#ffc800r2(b8g8k8y1g8)r2"
"Weddslist", "", "Robert Bradford", "Bruce", "r#c80000g#004c00y#ffc800r8(g2r2g6r1g6r2g2r8)y1"
