"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; I#003000; G#008000; C#900030; B#304080; A#5480b0; ","A/4 I4 C4 I30 C4 G16 C16 A4 B16 C4 G30 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","A/4 B16 C4 G28 Y4 G28 C4 B16 A4 C16 G16 C4 K28 C4 A4 K4 C4 K28 C4 G16 C/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","A/6 K6 C6 K40 C6 G22 C22 A6 B22 C6 G40 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gordonstoun","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/4 B16 R4 G28 Y4 G4 Y6 G4 Y4 G28 R4 B16 A4 R16 G16 R4 K28 R4 A4 K4 R4 K28 R4 G16 R/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow","R#c00000; I#003000; B#304080; ","R/16 I16 R4 B16 R/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow, hunting","Y#f0c000; R#c00000; K#000000; J#000050; G#008000; B#304080; ","B/48 J12 B48 K48 G48 K4 R12 K4 G48 K4 Y12 K4 G48 K/96","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gow, hunting","Y#f0c000; R#c00000; K#000000; J#000050; G#008000; B#304080; ","R/6 K2 G24 K24 B24 J6 B24 K24 G24 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gracie","Y#f0c000; R#c00000; G#008000; B#304080; ","G/94 R6 G12 B70 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grady, Highlands","R#c00000; K#000000; G#008000; B#304080; ","K/72 R6 B6 R6 K16 B46 R36 G6 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham","K#000000; G#008000; ","G/24 K8 G2 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Menteith","K#000000; G#008000; B#304080; A#5480b0; ","G/36 A4 G8 K28 B24 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Menteith, (Red)","R#c00000; K#000000; B#304080; A#5480b0; ","K/8 B32 K32 R8 A6 R/52","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","G/8 B30 W4 K32 G38 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","K/4 B16 K16 G16 W4 G16 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham of Montrose","W#e0e0e0; K#000000; G#008000; B#304080; ","K/8 G8 W2 G8 K8 B8 K2 B8 K8 G8 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Graham, dress","W#e0e0e0; K#000000; G#008000; B#304080; A#5480b0; ","W/4 B4 W57 B5 W5 K30 G4 A5 G66 A5 G4 K27 B30 K5 B27 K30 W5 B5 W60 B4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grampian","R#c00000; J#000050; G#008000; F#800000; B#304080; ","B/8 J6 F4 J52 B30 G6 R4 G/52","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grampian, T.V.","W#e0e0e0; K#000000; B#304080; ","K/10 B2 K10 B14 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Granger","O#006030; W#e0e0e0; K#000000; ","W/8 O34 K42 O24 K8 O/80","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant","R#c00000; P#800080; G#008000; B#304080; A#5480b0; ","R/12 P4 R4 P4 R48 A4 R4 P12 R4 G4 R4 G10 R4 P4 B/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/48 K8 B8 K8 B8 K48 G48 R10 G12 K4 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","I#30a010; O#d03030; W#e0e0e0; K#000000; B#304080; ","W/6 O12 I8 O36 W40 K6 W6 B2 I18 W80 O8 W/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","W#e0e0e0; R#c00000; K#000000; G#008000; ","W/24 K6 W56 G12 K8 W4 K4 W28 R22 G6 R8 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Acharrow","Z#906030; W#e0e0e0; R#c00000; G#008000; B#304080; ","W/12 R4 W76 G16 B12 W4 B4 W4 Z28 R14 G4 R6 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Ballindalloch","O#8080d0; R#c00000; Q#000030; G#008000; ","R/10 Q6 R6 Q10 R24 O10 R6 Q20 R6 G6 R6 G32 R6 Q10 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Lurg","R#c00000; G#008000; B#304080; ","B/4 R50 G20 R4 B20 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Monymusk","R#c00000; G#008000; B#304080; ","R/24 G6 R24 B16 R10 B16 R8 G28 R8 G28 R8 G28 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Monymusk","R#c00000; K#000000; G#008000; B#304080; ","R/24 G6 R24 K18 R10 B32 R8 G32 R6 G32 R6 G32 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Rothiemurchus","R#c00000; G#008000; B#304080; ","R/8 B4 R4 B4 R112 B32 R8 G2 R8 G72 R6 G2 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant of Rothiemurchus","R#c00000; G#008000; B#304080; ","R/2 G2 R64 B64 R16 G2 R2 G2 R16 G64 R64 G2 R/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant or New Bruce","R#c00000; P#800080; G#008000; B#304080; A#5480b0; ","R/12 P2 R4 P4 R39 A2 R4 P11 R6 G4 R6 G45 R4 P4 B/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, Champion","Y#f0c000; R#c00000; K#000000; G#008000; ","G/20 Y2 G20 K2 Y28 K2 R12 Y4 R/28","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, Kilt","R#c00000; K#000000; G#008000; A#5480b0; ","R/8 K4 R4 G26 R4 G4 R4 K18 R4 A4 R32 K4 R4 K2 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, hunting","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/22 K4 B4 K4 B4 K22 G22 R4 G6 K2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grant, or Drummond","R#c00000; G#008000; B#304080; A#5480b0; ","R/12 B2 R4 B4 R64 A2 R4 B16 R4 G4 R4 G48 R4 B4 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gray","O#600030; N#808080; G#008000; ","O/6 N60 G16 O4 G4 O4 G4 O16 N14 O/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gray, hunting","W#e0e0e0; N#808080; K#000000; G#008000; C#900030; ","K/6 W2 G58 N16 C4 N4 C4 N4 C16 G14 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grey Spencer Plaid","W#e0e0e0; T#806050; N#808080; K#000000; ","K/4 W10 N4 W10 K18 N4 W4 N4 T4 N16 K/80 // N/4 W10 K4 W10 K24 W4 K4 T4 K16 N/80","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Grey Watch","W#e0e0e0; N#808080; K#000000; ","N/50 K8 N8 K8 N8 W40 K10 W40 K40 N8 K8 N/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Greylock","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/20 W4 G20 K6 B24 R6 B24 G30 W4 B6 K4 G6 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gudbrandsdalen, Mannsdrakt","W#e0e0e0; R#c00000; K#000000; I#003000; ","I/88 R4 K10 I8 R4 K2 I4 R20 I4 K2 R4 I8 K10 R4 W2 R/88","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gudbrandsdalen, Rondastakken","W#e0e0e0; R#c00000; I#003000; F#800000; ","R/11 I3 R3 I11 F4 R3 W2 R/65","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gunn","R#c00000; K#000000; G#008000; B#304080; ","G/2 B24 G2 K24 G24 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Gunn","R#c00000; K#000000; G#008000; ","G/4 K24 G2 K24 G24 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Guthrie","R#c00000; K#000000; G#008000; B#304080; ","K/6 G48 K54 R6 K6 R6 K54 B48 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hackston, or Halkerston","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/112 W4 K24 Y6 R24 Y6 R24 G/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Haliburton, Highlands of...","Y#f0c000; W#e0e0e0; R#c00000; G#008000; D#401000; A#5480b0; ","A/12 G4 A4 G20 R8 D16 A12 G8 W4 A4 Y4 G4 D8 R8 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hall","Y#f0c000; R#c00000; G#008000; B#304080; ","G/12 R6 B12 R6 G24 R6 B12 R6 G24 R6 Y/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hallingdal","Y#f0c000; R#c00000; K#000000; G#008000; ","G/4 Y2 R4 K24 R4 K4 R4 K4 R26 K4 Y2 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, (Red)","W#e0e0e0; R#c00000; B#304080; ","B/12 R2 B12 R18 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, hunting","W#e0e0e0; G#008000; B#304080; ","B/40 G16 B40 G64 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hamilton, hunting","W#e0e0e0; G#008000; B#304080; ","B/22 G4 B30 G36 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hammaby,The","Y#f0c000; W#e0e0e0; K#000000; G#008000; ","K/2 Y4 K42 W4 G4 W4 G4 W4 G4 W4 G40 K2 Y4 K/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hanna","W#e0e0e0; K#000000; B#304080; ","B/4 W2 B4 W2 B4 W2 B4 W2 B4 W2 B4 W25 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hannay","Y#f0c000; W#e0e0e0; K#000000; B#304080; ","K/18 W8 K4 W8 K4 W60 K18 W8 B28 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hannigan of Dirleton","I#505020; Y#f0c000; W#e0e0e0; S#c00020; P#800080; G#008000; ","P/8 G8 I4 W6 G54 I60 Y2 S/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harkness","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/20 R4 W4 R32 G12 R2 G4 R2 G6 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harkness","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/12 G6 R4 G8 Y4 G12 B32 W4 B4 G/21","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmer","Y#f0c000; R#c00000; K#000000; I#003000; ","R/8 I72 Y18 K18 Y44 I8 Y/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony","F#606080; H#8080d0; I#c0c0c0; O#000050; B#304080; A#5480b0; ","O/22 A6 O8 I6 O6 I8 O6 B26 H68 F6 H8 O/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony 1","O#506060; Z#906030; Y#f0c000; V#908000; G#008000; D#401000; ","O/6 Z8 G6 Z68 V26 D6 Y8 D6 Y6 D8 G6 D/22","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony 14","W#e0e0e0; V#908000; T#806050; N#808080; G#008000; ","G/6 N32 T22 N4 V22 N4 V22 N4 T22 N32 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony 5","I#800070; O#d03030; Z#906030; T#806050; G#008000; ","G/18 O6 G8 T6 G6 T8 G6 I22 Z60 O6 Z8 G/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony 8","Z#906030; N#808080; D#401000; ","N/8 D40 Z60 N40 D/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 11","T#806050; G#008000; ","G/12 T4 G58 T58 G4 T/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 11","T#806050; P#800080; ","P/12 T4 P58 T58 P4 T/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 12","G#008000; B#304080; ","B/12 G4 B58 G58 B4 G/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 12","T#806050; N#808080; ","N/12 T4 N58 T58 N4 T/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 2","O#8080d0; Y#f0c000; T#806050; G#008000; D#401000; A#5480b0; ","D/18 A6 D8 Y6 D6 Y8 D6 T22 G60 O6 G8 D/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 2 & 3","O#30a010; Y#f0c000; T#806050; I#003000; A#5480b0; ","I/22 A6 I8 Y6 I6 Y8 I6 T26 O6 A6 O8 I/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 6","O#800070; T#806050; G#008000; ","O/8 G40 T60 O40 G/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, 9","Y#f0c000; T#806050; R#c00000; ","T/8 Y40 R60 T40 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, Eildon","O#8080d0; W#e0e0e0; B#304080; A#5480b0; ","B/82 A4 W4 A4 B10 O24 W62 B/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harmony, No 13","N#808080; A#5480b0; ","A/20 N2 A2 N20 A36 N/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harrods","Z#906030; W#e0e0e0; T#806050; R#c00000; K#000000; D#401000; ","R/4 T6 D18 Z4 D10 Z8 W2 T2 W2 T2 W24 K4 W4 T/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hartmann","O#8080d0; W#e0e0e0; K#000000; G#008000; ","O/8 K16 W6 K16 G8 K8 G64 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Harvie","Y#f0c000; R#c00000; K#000000; ","K/8 R22 K64 Y2 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hawick","O#30a010; Y#f0c000; W#e0e0e0; Q#000030; I#003000; G#008000; ","Q/6 O8 Q6 Y4 Q6 W4 Q4 O24 O4 O24 G24 O4 G24 Q4 W4 Q6 Y4 Q6 O8 Q6 Y4 Q6 W4 Q4 I24 O4 I24 O4 I24 Q4 W4 Q6 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hay","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/9 G6 Y4 G54 R4 G4 R4 G18 R72 G6 R4 K2 R4 W/9","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hay, White Dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/6 G4 Y4 G25 R4 G6 R4 G6 W34 G4 W4 K4 R4 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hay, or Leith","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/82 R4 K84 W4 G82 R6 Y4 R6 G6 R62 K6 Y4 R6 K10 R6 Y4 K6 R62 B6 R6 Y4 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hay, or Leith","Y#f0c000; W#e0e0e0; R#c00000; P#800080; K#000000; G#008000; B#304080; ","K/6 R2 Y2 K4 R32 G4 R2 Y2 R4 G30 W2 K30 R2 B30 R4 Y2 R2 P4 R32 K4 Y2 R2 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hay, or Stewart","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","W/4 R6 K6 R12 G24 K6 W6 K6 Y4 K20 W58 R10 W/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Haymarket, dress Blue","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","G/10 B44 G12 K20 W48 Y4 B4 W4 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Head of the Lakes","O#30a010; W#e0e0e0; Q#000030; P#800080; G#008000; A#5480b0; ","A/2 Q24 W2 P4 W2 P4 G12 Q24 W2 O/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Heather, (R.S.S.P.C.C.)","H#c0a0e0; I#c0c0c0; O#000060; W#e0e0e0; P#800080; G#008000; ","O/4 W3 I28 W3 P16 W4 P8 H46 G/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 1","G#008000; C#900030; B#304080; A#5480b0; ","B/4 C6 G22 C6 B4 A4 B22 C4 G/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 2","R#c00000; B#304080; ","B/4 R4 B30 R30 B4 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 3","R#c00000; G#008000; B#304080; A#5480b0; ","G/20 R50 A4 B50 R4 G4 R50 G4 R4 B50 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 4","R#c00000; G#008000; B#304080; A#5480b0; ","A/2 B14 R6 G14 R/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 5","R#c00000; J#000050; G#008000; B#304080; ","J/50 B4 R50 G20 R8 J50 R4 G4 R50 G4 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 6","R#c00000; K#000000; I#003000; B#304080; ","B/4 K20 R4 I4 R4 K20 R4 K20 R2 K4 R2 K20 R2 K4 R2 K20 R2 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 7","R#c00000; K#000000; G#008000; B#304080; ","B/4 K20 R4 G4 R4 K20 R4 K20 R2 K4 R2 K20 R2 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean 8","W#e0e0e0; R#c00000; K#000000; ","K/4 R4 K24 R4 K4 R36 K4 R4 K24 R4 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean Old","K#000000; G#008000; A#5480b0; ","A/4 K4 A36 K26 A2 G32 A2 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean Old","O#8080d0; K#000000; G#008000; B#304080; ","B/4 K4 B36 O2 K26 O2 G32 B6 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean, (Old..)","R#c00000; G#008000; B#304080; ","B/20 R2 B20 R4 B20 R2 G/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean, North Uist","Y#f0c000; W#e0e0e0; R#c00000; J#000050; G#008000; ","J/10 R6 W4 J2 W4 R6 G18 Y4 W2 Y4 G18 R2 G2 R54 J2 R2 J2 R54 J2 R2 J18 W2 J2 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean, South Uist","R#c00000; K#000000; G#008000; ","G/48 R6 K6 R48 G6 R48 K6 R6 K48 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean, South Uist","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/38 R4 G6 R4 B4 R40 G2 Y2 R2 G4 R4 B36 R4 G4 R44 G6 W2 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebridean, South Uist Specimen","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/4 G4 R4 B4 R4 B4 W2 B48 R4 B2 R16 B2 R4 B48 R6 B4 R4 G14 R4 B4 R6 B48 R6 B2 R16 B2 R4 B48 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebrides Inner","H#30a010; O#600030; K#000000; J#000050; I#003000; B#304080; ","O/94 B6 O2 B6 O22 I8 H8 O10 B4 O2 H8 O2 B4 O10 H8 O8 J16 O2 K4 B8 O2 B8 K4 O/46","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebrides Inner","O#30a010; Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","O/6 Y2 B4 K6 Y2 O8 G10 B16 Y2 K4 G6 Y2 G6 K4 Y2 B44 Y2 B8 R8 Y2 R8 B8 Y2 B44 Y2 K4 G6 Y2 G6 K4 Y2 R28 A12 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hebrides Outer","Y#f0c000; R#c00000; G#008000; ","G/18 R4 G6 R40 G4 R2 G4 R4 G40 R4 G6 R4 G4 R44 G6 Y2 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hector James","T#806050; R#c00000; G#008000; B#304080; ","R/4 G10 B54 G22 T/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Henderson Dress","O#8080d0; Y#f0c000; W#e0e0e0; K#000000; G#008000; ","Y/2 K12 G8 K2 W32 O2 W8 O12 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Henderson, MacKendrick","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","W/2 B12 G8 B2 G32 K2 G8 K12 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Henry, W.A.","Y#f0c000; W#e0e0e0; T#806050; R#c00000; G#008000; ","R/4 T12 Y4 R2 Y4 G42 W6 R48 T/48","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hepburn","O#8080d0; Y#f0c000; B#304080; ","O/4 Y4 O24 B12 O4 B/52","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hepburn","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","R/42 B8 K10 Y4 K4 Y4 K4 R14 G8 R4 B6 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Herbage","R#c00000; N#808080; K#000000; G#008000; ","G/100 K32 N40 R4 N/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Herd","O#300030; W#e0e0e0; K#000000; J#000050; I#003000; ","O/8 I50 K48 W6 J48 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Heriot Watt University","Y#f0c000; R#c00000; J#000050; G#008000; B#304080; A#5480b0; ","G/8 Y2 A6 J30 G4 R4 G28 B2 A56 J/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hibernian F.C.","W#e0e0e0; P#800080; K#000000; I#003000; G#008000; ","P/12 I24 K36 G44 W4 G44 W4 G44 K36 I24 P/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highland Pub Company","Y#f0c000; K#000000; C#900030; B#304080; ","B/26 K26 B26 C58 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highland Spring","R#c00000; P#800080; G#008000; ","P/10 G6 P38 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highland Spring (Green)","R#c00000; M#802040; G#008000; ","M/14 G46 R6 G/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highlander, Highland Laddie Kilts","W#e0e0e0; M#802040; K#000000; G#008000; B#304080; ","K/14 M6 G58 B58 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highlands Country Club","W#e0e0e0; I#003000; G#008000; B#304080; A#5480b0; ","G/20 B60 A44 W8 A4 W4 I/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Highlands School, (North Carolina)","W#e0e0e0; V#908000; J#000050; B#304080; ","W/8 J26 B4 J6 B60 V4 B4 V/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hilton Plaid","Z#906030; W#e0e0e0; R#c00000; K#000000; B#304080; ","R/88 B6 K12 Z4 K4 Z4 K20 R10 K4 R6 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hislop hunting","Y#f0c000; W#e0e0e0; R#c00000; K#000000; J#000050; G#008000; ","R/4 K16 Y2 K16 G16 J16 K4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Hislop hunting","Y#f0c000; W#e0e0e0; R#c00000; K#000000; J#000050; G#008000; ","R/4 J16 G18 K4 W6 K2 Y2 K14 Y4 K16 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Historic Scotland","W#e0e0e0; P#800080; N#808080; J#000050; G#008000; ","J/8 W8 J4 P4 J36 P4 J4 N26 J2 N26 G2 J/5","","","","2016/10/31 08:48:48"
