"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"House of Tartan","7077","Personal","Kagame Personal Tartan","W#e0e0e0 WHITE; K#101010 BLACK; B#2c2c80 BLUE; XB#38409c OXFORD; LB#2888c4 LIGHT BLUE; LSB#98c8e8 LIGHT SKY; LG#289c18 LIGHT GREEN; ","W/6 XB48 K12 LG14 K6 LG6 YY14 K6 LSB28 YY/8","Tartan Number: 7077. Earliest known date: 2006","Presented to President Kagame of Rwanda, by Tom Hunter, christmas 2006","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:53"
"House of Tartan","7091","Personal","Yates Personal Tartan","K#101010 BLACK; R#c80000 RED; B#203870 BLUE; DN#5c5c5c DARK GREY; W#e0e0e0 WHITE; N#888888 GRAY; NB#003c64 NAVY BLUE; ","K/58 R6 NB48 DN12 K16 W8 DN16 N/12","Tartan Number: 7091. Earliest known date: 2006","Tartan designed by Bill Yates, Shirley Banks, Gertrude Ryan and Nancy Armour to honor their father, Thomas Yates; born in Glasgow, 1884. May be worn by anyone with the name Yates or any derivation.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7094","Fancy","Pasteur Fancy Tartan","HT#34281c HUNTING BROWN; AW#e4cca4 ANC WHITE; AA#789484 ANC AZURE; ","AA/12 HT120 AW4 HT/40","Tartan Number: 7094. Earliest known date: 1836","The pattern is taken from a shawl or cloak which appears in a portrait of Louie Pasteur's mother. The portrait was drawn in pastels when Pasteur was just 13 years old. The information came Marie-Claude Fortier researching the life of Pasteur.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7104","Personal","Phinn Personal Tartan","DG#003820 DARK GREEN; BG#206058 TEAL; DR#880000 DARK RED; Y#e8c000 YELLOW; W#e0e0e0 WHITE; ","DG/110 BG30 DR40 Y20 W/20","Tartan Number: 7104. Earliest known date: 2005","Anthony Thomson designed this tartan to make a silk stole in 2005. He returned in 2007 to have a kilt made up in heavyweight wool.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7111","Design","Lindsay MINI Design Tartan","DB#202060 DARK BLUE; DG#003820 DARK GREEN; LDR#980044 LINDSAY; ","DG/20 DB2 DG2 DB2 DG2 DB8 LDR24 DB2 LDR/3","Tartan Number: 7111. Earliest known date:","Dupion Silk. Display Purposes Only. Reduced Copy of 704 Lindsay.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7112","Personal","Stott Personal Tartan","K#101010 BLACK; Y#e8c000 YELLOW; GO#d09800 M YELLOW; DY#dcb824 MARIGOLD; RR#9c2430 TULIP; HG#20483c HENDERSON; RB#040470 ROYAL BLUE; VG#285828 JADE; WW#ececec PEROXIDE; BB#284c64 OCEAN; AB#405c80 OPAL; ","WW/4 K50 BB4 RR12 DY4 VG12 BB4 K50 WW/4","Tartan Number: 7112. Earliest known date: 2007","The design includes the white Cross of St Piran, the Cornish flag which has connections with the family name.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7161","","MacCormick Tartan","Y#e8c000 YELLOW; K#101010 BLACK; G#006818 GREEN; W#e0e0e0 WHITE; B#2c2c80 BLUE; ","Y/6 K2 B40 K32 G40 K2 W/6","Tartan Number: 7161. Earliest known date: August 2007","Designed by Keith McCormick of New Brunswick, Canada for the use of his family which is descended from Hebridean Scots who were a sept of MacLaine of Lochbuie. Can be worn by those of the same name or spelling variations.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7192","Personal","Renton Personal Tartan","K#101010 BLACK; DB#244458 O BLUE; ST#886044 DESERT; DR#a00028 SCARLET; AB#405c74 AZURE; ","K6 DB48 AB16 K4 DT6 K4 AB16 DB42 K8 DT16 K4 DT16 K8 DR6 K8 ST16 DT4 ST16","Tartan Number: 7192. Earliest known date: 2007","The design is based on the Berwick tartan as the Renton family come from this area. Daniel and Chelsea Renton wanted to an asymmetrical design in muted or antique colours that reflected the natural shades of autumn.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7193","Sports","Scottish American Athletic Assoc Corporate Sports Tartan","Y#e8c000 YELLOW; K#101010 BLACK; SCR#c8002c SCARLET; DW#b8b8b8 OFF WHITE; XB#38409c OXFORD; NB#003c64 NAVY BLUE; BN#344054 BLUE GREY; WR#780028 WINE RED; DR#901c1c MARROON; ","Y/64 K42 DR32 DW12 BN/8","Tartan Number: 7193. Earliest known date: 2007","","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:54"
"House of Tartan","7210","Corporate","Central Newcastle School Corporate Tartan","","","Tartan Number: 7210. Earliest known date: 01/01/2007","A tartan for Central Newcastle High school for girls - an independent, fee-paying day school for girls with a pupil roll of 945. School Colours.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7211","Clan/Family","Douglas, Grey Clan/Family Tartan","N#909090 GREY; K#000000 BLACK; ","N/8 K4 N36 K16 N4 K8 N4 K/36","Tartan Number: 7211. Earliest known date: 01/01/1842","The design comes from the Vestiarium Scoticum (1842). The authors, the Sobieski Stuart brothers, enjoyed a popular following among the Scottish gentry in the early Victorian era, and in the spirit of the times, added mystery, romance and some spurious historical documentation to the subject of tartan. Of the better known tartans, the book offers some minor variation, but in other cases it provides the only recorded version of many tartans in use today. (Estimated threadcount; Original STA ref: 1127)","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7213","Corporate","Great Dane, The Corporate Tartan","NB#003c64 NAVY BLUE; LG#289c18 MOONSHINE; WR#8c1c38 NICOL RED; XR#d03034 HW RED; RB#040470 ROYAL BLUE; DB#182058 HARRIS; ","DB/6 WR30 DB6 WR30 DB6 LG6 DB6 WR6 DB15 XR2 LG10 DB15 XR/2","Tartan Number: 7213. Earliest known date: 2006","The Great Dane (Scottish shop) in Denmark promotes Irish and Scottish pubs, cultural events and folk music. This tartan uses the business corporate colours.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7214","Family","Jorgensen of Taasinge Family Tartan","WR#882028 TULIP; MP#882c4c FUSHIA; NB#1c2448 NAVY; FSG#20483c HENDERSON; A#8c98b8 ARTIC; LG#289c18 ROSS GREEN; DR#900024 SCARLET; LVP#9c70b8 HEATHER; HG#004c40 AM GREEN; MGG#006010 MG GREEN; ","LVP/4 DR10 NB6 HG10 NB6 DR22 LG6 DR4 NB22 DR4 NB22 HG36 NB22 DR4 NB22 DR4 LG6 NB10 LG/4","Tartan Number: 7214. Earliest known date: 2006","Representing my family, the light green is centre of pattern, like in life. Surrounded by the colours of the autumn forest and sea, as I see them on my beloved Isle of Taasinge, all framed with the light violet which so often colours the setting sky.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7216","Sports","Kungsholmen Snooker Corporate Sports Tartan","K#101010 BLACK; LB#588ca8 AZURE; DB#202060 DARK BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; DR#880000 DARK RED; T#604000 ; LR#d05054 ; Y#e8c000 ; ","R/8 K4 G4 K4 T4 K52 LR4 LB52 Y8 LB4 W/16","Tartan Number: 7216. Earliest known date: 2007","The sett is based on the game of snooker, the colours resemble professional competition snooker balls. The threadcount is based on the number 146, the maximum break with one pink ball. A revised sett, with six colours, is given for kilt making. (R8, K4, G4, K56, B56, Y8, B4, W16 HSFP) which excludes the brown and the pink. Sample woven in silk with 8 colours.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7241","Clan","MacCamley Clan Tartan","Y#e8c000 YELLOW; K#101010 BLACK; BG#588ca8 AZURE; DB#202060 DARK BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; DR#880000 DARK RED; DG#00400c ; ","DG/29 G16 K8 R4 DG16 G16 Y4 R4 K16 BG4 G28 DG/16","Tartan Number: 7241. Earliest known date: 2007","For the wedding of Andrew McCamley","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7245","Personal","Brehat Personal Tartan","W#e0e0e0 WHITE; G#006818 GREEN; B#2c2c80 BLUE; K#101010 BLACK; P#780078 PURPLE; R#c80000 RED; ","W/2 G50 B50 W14 K14 P3 B6 W6 R6 P4 G/30","Tartan Number: 7245. Earliest known date: 2006","Renaud Brehat designed this tartan to wear as a kilt to the wedding of his parents. He added these words,""Hearth and sea is where we came from, Briton first, French colours embraced by Scottish colours remembered auld alliance.""","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7250","Fashion","Auld Lang Syne Blue Fashion Tartan","W#e0e0e0 WHITE; K#101010 BLACK; G#004505 ; B#3a70dd ; L#9173b3 ; ","W/4 L12 K4 G20 K50 L6 K6 L6 K6 B18 K4 W/8","Tartan Number: 7250. Earliest known date: 01/01/2007","No further information. Also called Auld Lang Syne Modern.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:55"
"House of Tartan","7254","District","Russian Scottish District Tartan","N#888888 GRAY; LN#a0a0a0 LIGHT GRAY; R#c80000 RED; K#101010 BLACK; GO#bc8c00 DARK GOLD; W#e0e0e0 WHITE; B#3c3cb4 BLUE; G#006818 GREEN; Y#e8c000 YELLOW; ","R/2 G20 R20 Y2 R6 B80 W4 B4 W/6","Tartan Number: 7254. Earliest known date: 01/06/2007","Commissioned by the Russian Consul General in Edinburgh and gifted to the Russian people by the Scottish Tartans Authority. The Russo-Scottish tartan is based on two of Russia's most iconic figures - the poet and dissident Mikhail Yuryevich Lermontov (1814-1841) and Field Marshall and Prince of the Russian Empire Michael Barclay de Tolly (1757-1818) both of whom were descendants of Scots. The red on green is taken directly from the Barclay tartan and the white on blue celebrates the cross of St Andrew - the patron saint of both Russia and Scotland. The gold and the number of white lines - three - are taken from the Lermontov tartan, the very first Russian family tartan ever designed. The red white and blue are from the Russian flag and the gold and black are from the State Arms of Russia. The two Russo-Scottish dynasties were further connected in 1841 when a Doctor Ivan Barclay of Piatigorsk signed the death certificate of Mikhail Lermontov who was tragically killed in a duel.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7256","Corporate","Spirit of West Lothian Corporate Tartan","NB#003c64 NAVY BLUE; P#780078 PURPLE; G#006818 GREEN; W#e0e0e0 WHITE; K#101010 BLACK; ","NB/96 P4 NB10 P4 NB14 G4 W6 G10 K8 W2 G/52","Tartan Number: 7256. Earliest known date: July 2007","Designed by Kirsty Anderson of the House of Edgar for the Kilt Centre of Hamilton, but copyright later assigned to West Lothian Council.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7260","Clan","MacDowall Clan Tartan","Y#e8c000 YELLOW; W#e0e0e0 WHITE; K#101010 BLACK; B#506878 BLUE; G#006818 GREEN; ","Y/6 W24 K6 W6 K6 W6 K14 B96 K14 B6 G28 W/6","Tartan Number: 7260. Earliest known date: 2007","There had been no previous tartan for the senior branch of the ancient Lords of Galloway . This was designed by MacDowall of Garthland* in conjunction with Gordon Kirkbright of Fraser & Kirkbright, weavers of Vancouver B.C. The design is a much modified Hunting Stewart of Galloway incorporating the Macdowall of Galloway livery colours. Prof. Fergus Day Hort Macdowall of that Ilk, Garthland and Castlesemple, Chief of the MacDowalls.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7303","Scotland","Auld Scotland Weavers Tartan","LN#d8c888 LIGHT GRAY; N#747c60 GRAY; DN#5c5c5c DARK GREY; RR#60082c MARROON; LT#a08858 LIGHT BROWN; OG#5c6428 OLIVE GREEN; WB#789484 WTHRED BLUE; ","R/4 LT24 RR6 LT6 RR24 OG24 DN24 N24 OG2 LN/4","Tartan Number: 7303. Earliest known date: September 2007","A new design from Lochcarron for the 2008 season.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7318","Personal","MacShimsi Personal Tartan","MY#dcd00c CITRUS; VG#285828 JADE; K#101010 BLACK; DR#601830 PLUM; ER#882c4c FUSHIA; ","MY/6 K80 VG10 DR10 ER/22","Tartan Number: 7318. Earliest known date: 2007","Designed for the MacShimsi Clan in Dundee","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7327","Fashion","Lochnagar Dark Fashion Tartan","K#101010 BLACK; NN#3f4441 CHARCOAL GREY; DN#5c5c5c DARK GREY; DR#880000 DARK RED; ","K/16 DN2 K80 DN2 K32 DN32 NN12 DN6 DR6 DN/12","Tartan Number: 7327. Earliest known date: 01/01/1999","Inspired by the original works of Fenton Wyness, Dark Lochnagar tartan was designed to encapsulate Lochnagar in all its glory, including the Royal connections. Black & Grey are the primary colours of the tartan and were chosen to reflect 'The steep frowning glories of Dark Lochnagar', a line from Byron's verse. Purple was used for the Royal connections i.e. Queen Victoria's love of the district and Prince Charles book 'The Old Man of Lochnagar'. For the red we used a dye which we have called 'Red Granite' which Lochnagar has an abundance.'/Threadcount and colours aren't 100% original. Generated manually./","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7336","Fashion","United Scots American (Fashion) Fashion Tartan","P#542470 PURPLE; NB#002c4c NAVY BLUE; B#243c6c BLUE; R#9c0000 RED; W#fcf8ec WHITE; ","P/6 NB24 B4 NB4 B22 P4 B22 R4 B4 R20 W/6","Tartan Number: 7336. Earliest known date: October 2007","Designed by Trudie Ainsworth of The House of Edgar for the companny's stock list.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7343","Weavers","Patriot Weavers Tartan","W#e0e0e0 WHITE; NB#2c3c44 NAVY BLUE; K#101010 BLACK; RB#1c0070 ROYAL BLUE; ","W/6 NB60 K4 NB4 K68 RB8 K/20","Tartan Number: 7343. Earliest known date: pre 2009","The Patriot tartan has been especially designed for those proud of their Scots connections. The colours in the design are navy blue, black, royal blue and white. The influence for the design comes from the Douglas tartan, in homage to one of Scotland's greatest patriots, Sir James (Black) Douglas.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:56"
"House of Tartan","7417","Family","Hanby Family Tartan","DY#e8c000 YELLOW; K#101010 BLACK; W#e0e0e0 WHITE; MY#d09000 M YELLOW; XR#bc1828 CHERRY; HG#004c40 AM GREEN; G#00643c O GREEN; XR#bc1828 CHERRY; ","W/6 G20 XR6 G20 K6 G40 DY20 G/42","Tartan Number: 7417. Earliest known date: 2007","The colours of the design as based on the Hanby coat of arms.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7422","Artefact","Culloden 1746 Artefact Tartan","A#5c8ca8 AZURE; K#101010 BLACK; GO#bc8c00 DARK GOLD; P#780078 PURPLE; R#c80000 RED; WW#fcfcfc WILSON WHITE; Y#e8c000 YELLOW; LSB#98c8e8 LIGHT SKY; NB#003c64 NAVY BLUE; OG#5c6428 OLIVE GREEN; ","R20 LSB4 NB40 WW8 K40 OG40 K4 Y12 K4 OG40 K40 WW8 NB40 LSB4","Tartan Number: 7422. Earliest known date: 1746","Count from the original Culloden coat discovered and later examined by Peter MacDonald on display at the Kelvingrove Museum, Glasgow.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7424","Personal","Dallard Personal Tartan","NB#003c64 NAVY BLUE; N#888888 GRAY; K#101010 BLACK; P#780078 PURPLE; HG#285800 HUNTING GREEN; ","NB/74 HG74 N16 K6 P/10","Tartan Number: 7424. Earliest known date: 2007","The material was going towards a kilt for my wedding in June 2008.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7425","Personal","Kang Personal Tartan","BB#200c60 ILLINIOS NAVY; DY#f0c400 GOLD; K#000000 BLACK; WW#e8e8e8 PEROX; LY#f4bc3c AM MUSTARD; YY#d8f000 O YELLOW; Y#e8dc14 YELLOW; ","RB/88 K6 RB6 K6 RB6 K28 Y8 K6 WW4 K4 WW/4","Tartan Number: 7425. Earliest known date: 2007","Designed by Catriona Duffy and David Kang","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7427","Personal","Four Quarters Personal Tartan","W#e0e0e0 WHITE; P#780078 PURPLE; Y#e8c000 YELLOW; R#c80000 RED; B#2c2c80 BLUE; G#006818 GREEN; ","W/14 P4 W2 Y14 W2 P4 W2 R22 W2 P4 W2 B28 W2 P4 W2 G26 W2 P14 W/14","Tartan Number: 7427. Earliest known date: 2007 October","While drawn from old earth religions, this was designed without any beliefe system in mind but to tie the greater whole together. Yellow - air/east. Red - fire/south. Blue - water/west. Green-earth/north. White - center/spirit & purple heart.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7459","Fashion","Granite City (Silver Granite) Fashion Tartan","LG#716d61 LIGHT GREY; K#1e1a10 BLACK; DG#413c2e GRANITE; ","K/6 N6 K6 N42 DG42 K6 LG/2","Tartan Number: 7459. Earliest known date: pre 2007","Produced for Mike King of Philip King Tailoring Ltd, Aberdeen. Previously recorded by the STA as 'Granite City'. Thought to have been produced for Mike King of Aberdeen. . It is believed that Lochcarron of Scotland have now (Jan 2008) trademarked the word ‘Granite’ when used in connection with tartans.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:57"
"House of Tartan","7463","Fashion","Western Isles Fashion Tartan","ER#981c70 CARMINE; P#a00048 CRIMSON; DG#003820 DARK GREEN; DB#202060 DARK BLUE; K#101010 BLACK; CW#fcfcfc CLEAR; B#2c2c80 BLUE; HG#005010 GREEN; R#c80000 RED; W#e0e0e0 WHITE; DP#780078 PURPLE; ","HG/18 P4 DP4 HG6 DP36 HG4 K4 HG2 K38 R2 DB66 W/4","Tartan Number: 7463. Earliest known date: 1997","Kenneth Dalgliesh designed the Pride of Scotland (see 2469) along with Scott Millson of McCalls of Aberdeen. McCalls decided later to patent the design to head up a new range of fashionable wedding tartans. Dalgliesh found that he was unable to weave the original pattern even though it was his own design and so he produced this pattern with an additional red line.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:58"
"House of Tartan","7468","Clan/Family","Page Clan/Family Tartan","W#e0e0e0 WHITE; K#101010 BLACK; R#c80000 RED; G#004810 GREEN; ","W/8 K8 R8 K26 G12 K36 G/92","Tartan Number: 7468. Earliest known date: 2007","Designed by George Page of Quebec, Canada and Trudie Ainsworth of House of Edgar.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:47:58"
